,s_city,s_lat,s_lon,e_City,e_lat,e_lon
29285,Barcelona Apt         ,41.2971,2.0785,Asturias                                ,43.5636,-6.0346
29286,Barcelona Apt         ,41.2971,2.0785,Palma De Mallorca,39.5517,2.7388
29287,Barcelona Apt         ,41.2971,2.0785,Palermo,38.1819,13.0994
29288,Barcelona Apt         ,41.2971,2.0785,Prague Ruzyne,50.1008,14.26
29289,Barcelona Apt         ,41.2971,2.0785,Pisa,43.6827,10.3955
29290,Barcelona Apt         ,41.2971,2.0785,Marrakech,31.6086,-8.0408
29291,Barcelona Apt         ,41.2971,2.0785,Rennes St Jacques Airport,48.0719,-1.7322
29292,Barcelona Apt         ,41.2971,2.0785,Santander,43.4271,-3.82
29293,Barcelona Apt         ,41.2971,2.0785,Santa Cruz de la Palma,28.6265,-17.7556
29294,Barcelona Apt         ,41.2971,2.0785,Stuttgart Airport,48.6899,9.222
29295,Barcelona Apt         ,41.2971,2.0785,Tenerife Norte,28.4827,-16.3415
29296,Barcelona Apt         ,41.2971,2.0785,Tenerife Sur Apt,28.0445,-16.5725
29297,Barcelona Apt         ,41.2971,2.0785,Toulouse,43.635,1.3678
29298,Barcelona Apt         ,41.2971,2.0785,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29299,Barcelona Apt         ,41.2971,2.0785,Tangier,35.7317,-5.9211
29300,Barcelona Apt         ,41.2971,2.0785,Turin Caselle Airport,45.2025,7.6494
29301,Barcelona Apt         ,41.2971,2.0785,Berlin Tegel Apt                        ,52.5597,13.2878
29302,Barcelona Apt         ,41.2971,2.0785,Venice Marco Polo Apt,45.5053,12.3511
29303,Barcelona Apt         ,41.2971,2.0785,Vigo,42.2291,-8.6275
29304,Barcelona Apt         ,41.2971,2.0785,Vienna,48.1103,16.5697
29305,Barcelona Apt         ,41.2971,2.0785,Valladolid,41.706,-4.8519
29306,Barcelona Apt         ,41.2971,2.0785,Warsaw,52.1658,20.9671
29307,Barcelona Apt         ,41.2971,2.0785,Jerez                                   ,36.7446,-6.0601
29308,Barcelona Apt         ,41.2971,2.0785,Zagreb,45.7429,16.0688
29309,Barcelona Apt         ,41.2971,2.0785,Zurich Airport,47.4583,8.5481
29310,Bilbao                                  ,43.3011,-2.9106,Lanzarote,28.9455,-13.6052
29311,Bilbao                                  ,43.3011,-2.9106,Amsterdam,52.3081,4.7642
29312,Bilbao                                  ,43.3011,-2.9106,Paris Charles de Gaulle Apt,49.0097,2.5478
29313,Bilbao                                  ,43.3011,-2.9106,Rome Fiumicino Apt,41.8003,12.2389
29314,Bilbao                                  ,43.3011,-2.9106,Fuerteventura                           ,28.4527,-13.8638
29315,Bilbao                                  ,43.3011,-2.9106,Granada,37.1887,-3.7774
29316,Bilbao                                  ,43.3011,-2.9106,Ibiza,38.8729,1.3731
29317,Bilbao                                  ,43.3011,-2.9106,London Gatwick Apt                      ,51.1481,-0.1903
29318,Bilbao                                  ,43.3011,-2.9106,Lisbon                                  ,38.7742,-9.1342
29319,Bilbao                                  ,43.3011,-2.9106,Gran Canaria                            ,27.9319,-15.3866
29320,Bilbao                                  ,43.3011,-2.9106,Menorca,39.8626,4.2186
29321,Bilbao                                  ,43.3011,-2.9106,Milan Malpensa Apt,45.63,8.7231
29322,Bilbao                                  ,43.3011,-2.9106,Palma De Mallorca,39.5517,2.7388
29323,Bilbao                                  ,43.3011,-2.9106,Tenerife Norte,28.4827,-16.3415
29324,Bilbao                                  ,43.3011,-2.9106,Jerez                                   ,36.7446,-6.0601
29325,Paris Charles de Gaulle Apt,49.0097,2.5478,Fuerteventura                           ,28.4527,-13.8638
29326,Paris Charles de Gaulle Apt,49.0097,2.5478,Granada,37.1887,-3.7774
29327,Paris Charles de Gaulle Apt,49.0097,2.5478,London Gatwick Apt                      ,51.1481,-0.1903
29328,Paris Charles de Gaulle Apt,49.0097,2.5478,Madrid Barajas Apt,40.4722,-3.5609
29329,Paris Charles de Gaulle Apt,49.0097,2.5478,Asturias                                ,43.5636,-6.0346
29330,Paris Charles de Gaulle Apt,49.0097,2.5478,Prague Ruzyne,50.1008,14.26
29331,Paris Charles de Gaulle Apt,49.0097,2.5478,Venice Marco Polo Apt,45.5053,12.3511
29332,Paris Charles de Gaulle Apt,49.0097,2.5478,Vienna,48.1103,16.5697
29333,Rome Fiumicino Apt,41.8003,12.2389,Lanzarote,28.9455,-13.6052
29334,Rome Fiumicino Apt,41.8003,12.2389,Amsterdam,52.3081,4.7642
29335,Rome Fiumicino Apt,41.8003,12.2389,Paris Charles de Gaulle Apt,49.0097,2.5478
29336,Rome Fiumicino Apt,41.8003,12.2389,Catania,37.4664,15.0642
29337,Rome Fiumicino Apt,41.8003,12.2389,Dubrovnik,42.5614,18.2682
29338,Rome Fiumicino Apt,41.8003,12.2389,Fuerteventura                           ,28.4527,-13.8638
29339,Rome Fiumicino Apt,41.8003,12.2389,Geneva,46.2383,6.1094
29340,Rome Fiumicino Apt,41.8003,12.2389,London Gatwick Apt                      ,51.1481,-0.1903
29341,Rome Fiumicino Apt,41.8003,12.2389,Gran Canaria                            ,27.9319,-15.3866
29342,Rome Fiumicino Apt,41.8003,12.2389,Lyon St-Exupery Apt,45.7256,5.0811
29343,Rome Fiumicino Apt,41.8003,12.2389,Madrid Barajas Apt,40.4722,-3.5609
29344,Rome Fiumicino Apt,41.8003,12.2389,Marseille Provence Apt,43.4367,5.215
29345,Rome Fiumicino Apt,41.8003,12.2389,Munich International Airport            ,48.3538,11.7861
29346,Rome Fiumicino Apt,41.8003,12.2389,Nantes Atlantique Airport               ,47.1569,-1.6078
29347,Rome Fiumicino Apt,41.8003,12.2389,Palermo,38.1819,13.0994
29348,Rome Fiumicino Apt,41.8003,12.2389,Prague Ruzyne,50.1008,14.26
29349,Rome Fiumicino Apt,41.8003,12.2389,Tenerife Sur Apt,28.0445,-16.5725
29350,Rome Fiumicino Apt,41.8003,12.2389,Tel Aviv-Yafo Ben Gurion International,32.0106,34.8772
29351,Rome Fiumicino Apt,41.8003,12.2389,Vienna,48.1103,16.5697
29352,Rome Fiumicino Apt,41.8003,12.2389,Zurich Airport,47.4583,8.5481
29353,Florence                                ,43.8097,11.2039,Amsterdam,52.3081,4.7642
29354,Florence                                ,43.8097,11.2039,Barcelona Apt         ,41.2971,2.0785
29355,Florence                                ,43.8097,11.2039,Catania,37.4664,15.0642
29356,Florence                                ,43.8097,11.2039,London Gatwick Apt                      ,51.1481,-0.1903
29357,Florence                                ,43.8097,11.2039,London Luton Apt                        ,51.8747,-0.3683
29358,Florence                                ,43.8097,11.2039,Madrid Barajas Apt,40.4722,-3.5609
29359,Florence                                ,43.8097,11.2039,Paris Orly Apt                          ,48.7233,2.3794
29360,Florence                                ,43.8097,11.2039,Palermo,38.1819,13.0994
29361,A Coruna,43.3021,-8.3773,London Heathrow Apt                     ,51.4775,-0.4614
29362,Milan Malpensa Apt,45.63,8.7231,Amsterdam,52.3081,4.7642
29363,Milan Malpensa Apt,45.63,8.7231,Paris Orly Apt                          ,48.7233,2.3794
29364,Gran Canaria                            ,27.9319,-15.3866,Granada,37.1887,-3.7774
29365,Gran Canaria                            ,27.9319,-15.3866,Geneva,46.2383,6.1094
29366,Gran Canaria                            ,27.9319,-15.3866,Nantes Atlantique Airport               ,47.1569,-1.6078
29367,Gran Canaria                            ,27.9319,-15.3866,Lyon St-Exupery Apt,45.7256,5.0811
29368,Gran Canaria                            ,27.9319,-15.3866,Zurich Airport,47.4583,8.5481
29369,Paris Orly Apt                          ,48.7233,2.3794,Lanzarote,28.9455,-13.6052
29370,Paris Orly Apt                          ,48.7233,2.3794,Copenhagen Kastrup Apt,55.6179,12.656
29371,Paris Orly Apt                          ,48.7233,2.3794,Rome Fiumicino Apt,41.8003,12.2389
29372,Paris Orly Apt                          ,48.7233,2.3794,Lisbon                                  ,38.7742,-9.1342
29373,Paris Orly Apt                          ,48.7233,2.3794,Gran Canaria                            ,27.9319,-15.3866
29374,Paris Orly Apt                          ,48.7233,2.3794,Milan Malpensa Apt,45.63,8.7231
29375,Paris Orly Apt                          ,48.7233,2.3794,Porto,41.2356,-8.6781
29376,Paris Orly Apt                          ,48.7233,2.3794,Tenerife Sur Apt,28.0445,-16.5725
29377,Asturias                                ,43.5636,-6.0346,Lanzarote,28.9455,-13.6052
29378,Asturias                                ,43.5636,-6.0346,Paris Charles de Gaulle Apt,49.0097,2.5478
29379,Asturias                                ,43.5636,-6.0346,London Gatwick Apt                      ,51.1481,-0.1903
29380,Palma De Mallorca,39.5517,2.7388,Granada,37.1887,-3.7774
29381,Palma De Mallorca,39.5517,2.7388,A Coruna,43.3021,-8.3773
29382,Palma De Mallorca,39.5517,2.7388,Lisbon                                  ,38.7742,-9.1342
29383,Palma De Mallorca,39.5517,2.7388,Munich International Airport            ,48.3538,11.7861
29384,Palma De Mallorca,39.5517,2.7388,Paris Orly Apt                          ,48.7233,2.3794
29385,Palma De Mallorca,39.5517,2.7388,Stuttgart Airport,48.6899,9.222
29386,Palma De Mallorca,39.5517,2.7388,Vienna,48.1103,16.5697
29387,Palma De Mallorca,39.5517,2.7388,Jerez                                   ,36.7446,-6.0601
29388,Palma De Mallorca,39.5517,2.7388,Zaragoza,41.6662,-1.0416
29389,Palma De Mallorca,39.5517,2.7388,Zurich Airport,47.4583,8.5481
29390,Santiago de Compostela,42.8963,-8.4151,Lanzarote,28.9455,-13.6052
29391,Santiago de Compostela,42.8963,-8.4151,Amsterdam,52.3081,4.7642
29392,Santiago de Compostela,42.8963,-8.4151,Barcelona Apt         ,41.2971,2.0785
29393,Santiago de Compostela,42.8963,-8.4151,Paris Charles de Gaulle Apt,49.0097,2.5478
29394,Santiago de Compostela,42.8963,-8.4151,Rome Fiumicino Apt,41.8003,12.2389
29395,Santiago de Compostela,42.8963,-8.4151,Fuerteventura                           ,28.4527,-13.8638
29396,Santiago de Compostela,42.8963,-8.4151,Palma De Mallorca,39.5517,2.7388
29397,Santiago de Compostela,42.8963,-8.4151,Tenerife Norte,28.4827,-16.3415
29398,Sevilla                                 ,37.4179,-5.8989,Lanzarote,28.9455,-13.6052
29399,Sevilla                                 ,37.4179,-5.8989,Barcelona Apt         ,41.2971,2.0785
29400,Sevilla                                 ,37.4179,-5.8989,Bilbao                                  ,43.3011,-2.9106
29401,Sevilla                                 ,37.4179,-5.8989,Paris Charles de Gaulle Apt,49.0097,2.5478
29402,Sevilla                                 ,37.4179,-5.8989,Rome Fiumicino Apt,41.8003,12.2389
29403,Sevilla                                 ,37.4179,-5.8989,Fuerteventura                           ,28.4527,-13.8638
29404,Sevilla                                 ,37.4179,-5.8989,Ibiza,38.8729,1.3731
29405,Sevilla                                 ,37.4179,-5.8989,A Coruna,43.3021,-8.3773
29406,Sevilla                                 ,37.4179,-5.8989,Gran Canaria                            ,27.9319,-15.3866
29407,Sevilla                                 ,37.4179,-5.8989,Palma De Mallorca,39.5517,2.7388
29408,Sevilla                                 ,37.4179,-5.8989,Tenerife Norte,28.4827,-16.3415
29409,Valencia,39.4893,-0.4816,Algiers,36.6944,3.2169
29410,Valencia,39.4893,-0.4816,Amsterdam,52.3081,4.7642
29411,Valencia,39.4893,-0.4816,Barcelona Apt         ,41.2971,2.0785
29412,Valencia,39.4893,-0.4816,Bilbao                                  ,43.3011,-2.9106
29413,Valencia,39.4893,-0.4816,Brussels Airport,50.9014,4.4844
29414,Valencia,39.4893,-0.4816,Rome Fiumicino Apt,41.8003,12.2389
29415,Valencia,39.4893,-0.4816,A Coruna,43.3021,-8.3773
29416,Valencia,39.4893,-0.4816,Palma De Mallorca,39.5517,2.7388
29417,Valencia,39.4893,-0.4816,Paris Orly Apt                          ,48.7233,2.3794
29418,Valencia,39.4893,-0.4816,Sevilla                                 ,37.4179,-5.8989
29419,Valencia,39.4893,-0.4816,Tenerife Sur Apt,28.0445,-16.5725
29420,Zurich Airport,47.4583,8.5481,Prague Ruzyne,50.1008,14.26
29421,Zurich Airport,47.4583,8.5481,Tenerife Sur Apt,28.0445,-16.5725
29422,Bangkok Suvarnabhumi International Apt,13.6811,100.7473,Chiang Rai,19.9522,99.8831
29423,Bangkok Suvarnabhumi International Apt,13.6811,100.7473,Chiang Mai                              ,18.7714,98.9628
29424,Bangkok Suvarnabhumi International Apt,13.6811,100.7473,Dalat                                   ,11.7505,108.3739
29425,Bangkok Suvarnabhumi International Apt,13.6811,100.7473,Phuket                                  ,8.1125,98.3093
29426,Bangkok Suvarnabhumi International Apt,13.6811,100.7473,Krabi                                   ,8.0989,98.9872
29427,Chiang Mai                              ,18.7714,98.9628,Phuket                                  ,8.1125,98.3093
29428,Abuja,9.0069,7.2631,Asaba                                   ,6.1978,6.7285
29429,Abuja,9.0069,7.2631,Accra,5.5964,-0.17
29430,Abuja,9.0069,7.2631,Benin City                              ,6.2331,5.5992
29431,Abuja,9.0069,7.2631,Calabar,4.9761,8.3472
29432,Abuja,9.0069,7.2631,Enugu                                   ,5.4672,7.5589
29433,Abuja,9.0069,7.2631,Gombe,10.2894,11.1717
29434,Abuja,9.0069,7.2631,Ibadan,7.3608,3.9781
29435,Abuja,9.0069,7.2631,Ilorin,8.44,4.4939
29436,Abuja,9.0069,7.2631,Kano                                    ,12.048,8.5237
29437,Abuja,9.0069,7.2631,Maiduguri,11.8817,13.1417
29438,Abuja,9.0069,7.2631,Port Harcourt,5.0156,6.9495
29439,Abuja,9.0069,7.2631,Owerri,5.4271,7.206
29440,Abuja,9.0069,7.2631,Warri,5.5961,5.8178
29441,Abuja,9.0069,7.2631,Uyo,5.0507,7.9344
29442,Abuja,9.0069,7.2631,Sokoto,12.9158,5.2069
29443,Abuja,9.0069,7.2631,Yola,9.26,12.4303
29444,Accra,5.5964,-0.17,Banjul                                  ,13.3425,-16.6578
29445,Accra,5.5964,-0.17,Monrovia Roberts International Apt,6.2404,-10.3599
29446,Accra,5.5964,-0.17,Dakar                                   ,14.7439,-17.4794
29447,Banjul                                  ,13.3425,-16.6578,Dakar                                   ,14.7439,-17.4794
29448,Douala,4.0117,9.7083,Cotonou,6.3564,2.3833
29449,Ilorin,8.44,4.4939,Ibadan,7.3608,3.9781
29450,Jos                                     ,9.6397,8.8692,Kaduna                                  ,10.6958,7.3203
29451,Libreville,0.4584,9.4123,Port Harcourt,5.0156,6.9495
29452,Lagos,6.5787,3.3227,Asaba                                   ,6.1978,6.7285
29453,Lagos,6.5787,3.3227,Abidjan,5.2544,-3.9286
29454,Lagos,6.5787,3.3227,Abuja,9.0069,7.2631
29455,Lagos,6.5787,3.3227,Accra,5.5964,-0.17
29456,Lagos,6.5787,3.3227,Benin City                              ,6.2331,5.5992
29457,Lagos,6.5787,3.3227,Calabar,4.9761,8.3472
29458,Lagos,6.5787,3.3227,Cotonou,6.3564,2.3833
29459,Lagos,6.5787,3.3227,Dakar                                   ,14.7439,-17.4794
29460,Lagos,6.5787,3.3227,Enugu                                   ,5.4672,7.5589
29461,Lagos,6.5787,3.3227,Jos                                     ,9.6397,8.8692
29462,Lagos,6.5787,3.3227,Kaduna                                  ,10.6958,7.3203
29463,Lagos,6.5787,3.3227,Kano                                    ,12.048,8.5237
29464,Lagos,6.5787,3.3227,Luanda,-8.8577,13.2283
29465,Lagos,6.5787,3.3227,Port Harcourt,5.0156,6.9495
29466,Lagos,6.5787,3.3227,Owerri,5.4271,7.206
29467,Lagos,6.5787,3.3227,Warri,5.5961,5.8178
29468,Lagos,6.5787,3.3227,Uyo,5.0507,7.9344
29469,Lima,-12.0219,-77.1143,Andahuaylas,-13.7042,-73.3481
29470,Lima,-12.0219,-77.1143,Arequipa,-16.3403,-71.5728
29471,Lima,-12.0219,-77.1143,Anta                                    ,-9.3436,-77.5958
29472,Lima,-12.0219,-77.1143,Ayacucho                                ,-13.1511,-74.2017
29473,Lima,-12.0219,-77.1143,Chiclayo,-6.7875,-79.8281
29474,Lima,-12.0219,-77.1143,Cajamarca                               ,-7.1322,-78.4889
29475,Lima,-12.0219,-77.1143,Cuzco                                   ,-13.5358,-71.9388
29476,Lima,-12.0219,-77.1143,Huanuco                                 ,-9.9,-76.2167
29477,Lima,-12.0219,-77.1143,Jauja                                   ,-11.7833,-75.4833
29478,Lima,-12.0219,-77.1143,Pucallpa,-8.3779,-74.5742
29479,Lima,-12.0219,-77.1143,TINGO MARIA,-9.3,-76.0167
29480,Lima,-12.0219,-77.1143,Trujillo,-8.0848,-79.1095
29481,Ahwaz,31.3375,48.7603,KHARK ISLAND,29.2603,50.3239
29482,Tehran Imam Khomeini International Apt,35.4161,51.1522,Almaty,43.3519,77.0406
29483,Tehran Imam Khomeini International Apt,35.4161,51.1522,Barcelona Apt         ,41.2971,2.0785
29484,Tehran Imam Khomeini International Apt,35.4161,51.1522,Bangkok Suvarnabhumi International Apt,13.6811,100.7473
29485,Tehran Imam Khomeini International Apt,35.4161,51.1522,Guangzhou,23.39,113.3067
29486,Tehran Imam Khomeini International Apt,35.4161,51.1522,Paris Charles de Gaulle Apt,49.0097,2.5478
29487,Tehran Imam Khomeini International Apt,35.4161,51.1522,Copenhagen Kastrup Apt,55.6179,12.656
29488,Tehran Imam Khomeini International Apt,35.4161,51.1522,Delhi                                   ,28.5687,77.1121
29489,Tehran Imam Khomeini International Apt,35.4161,51.1522,Duesseldorf International Airport       ,51.2809,6.7573
29490,Tehran Imam Khomeini International Apt,35.4161,51.1522,Dubai International                     ,25.2528,55.3644
29491,Tehran Imam Khomeini International Apt,35.4161,51.1522,Erbil                                   ,36.2376,43.9632
29492,Tehran Imam Khomeini International Apt,35.4161,51.1522,Ankara Esenboga Apt                     ,40.1281,32.995
29493,Tehran Imam Khomeini International Apt,35.4161,51.1522,Yerevan,40.1473,44.3959
29494,Tehran Imam Khomeini International Apt,35.4161,51.1522,Baku Heydar Aliyev International Apt,40.4675,50.0467
29495,Tehran Imam Khomeini International Apt,35.4161,51.1522,Istanbul Ataturk Airport,40.9761,28.8139
29496,Tehran Imam Khomeini International Apt,35.4161,51.1522,Kabul                                   ,34.5658,69.2125
29497,Tehran Imam Khomeini International Apt,35.4161,51.1522,Kuala Lumpur International Airport      ,2.7433,101.6981
29498,Tehran Imam Khomeini International Apt,35.4161,51.1522,Lahore                                  ,31.5216,74.4046
29499,Tehran Imam Khomeini International Apt,35.4161,51.1522,Munich International Airport            ,48.3538,11.7861
29500,Tehran Imam Khomeini International Apt,35.4161,51.1522,Milan Malpensa Apt,45.63,8.7231
29501,Tehran Imam Khomeini International Apt,35.4161,51.1522,Al Najaf,31.99,44.403
29502,Tehran Imam Khomeini International Apt,35.4161,51.1522,Beijing Capital Intl Apt,40.0733,116.595
29503,Tehran Imam Khomeini International Apt,35.4161,51.1522,Shanghai Pudong International Apt       ,31.1417,121.79
29504,Tehran Imam Khomeini International Apt,35.4161,51.1522,Moscow Vnukovo International Apt,55.6,37.2733
29505,Kerman                                  ,30.2744,56.9511,Gheshm Island,26.7519,55.8972
29506,Kerman                                  ,30.2744,56.9511,Esfahan,32.7508,51.8628
29507,Kerman                                  ,30.2744,56.9511,Iran Shahr,27.236,60.7196
29508,Kerman                                  ,30.2744,56.9511,Kish Island                             ,26.5275,53.9792
29509,Mashhad                                 ,36.2342,59.645,Kabul                                   ,34.5658,69.2125
29510,Mashhad                                 ,36.2342,59.645,Kerman                                  ,30.2744,56.9511
29511,Mashhad                                 ,36.2342,59.645,Kish Island                             ,26.5275,53.9792
29512,Mashhad                                 ,36.2342,59.645,Al Najaf,31.99,44.403
29513,Mashhad                                 ,36.2342,59.645,Asaloyeh                                ,27.4811,52.6
29514,Mashhad                                 ,36.2342,59.645,Sari                                    ,36.6358,53.1936
29515,Tabriz,38.1339,46.235,Baghdad,33.35,44.417
29516,Tabriz,38.1339,46.235,Esfahan,32.7508,51.8628
29517,Tabriz,38.1339,46.235,Al Najaf,31.99,44.403
29518,Tehran Mehrabad International Airport,35.6889,51.3147,Zabol,31.0983,61.5439
29519,Tehran Mehrabad International Airport,35.6889,51.3147,Sabzevar                                ,36.1681,57.5953
29520,Tehran Mehrabad International Airport,35.6889,51.3147,Ahwaz,31.3375,48.7603
29521,Tehran Mehrabad International Airport,35.6889,51.3147,Bojnurd                                 ,37.4892,57.3064
29522,Tehran Mehrabad International Airport,35.6889,51.3147,Bandar Abbas,27.2186,56.3778
29523,Tehran Mehrabad International Airport,35.6889,51.3147,Bam                                     ,29.0842,58.4497
29524,Tehran Mehrabad International Airport,35.6889,51.3147,Shahre Kord,32.2972,50.8422
29525,Tehran Mehrabad International Airport,35.6889,51.3147,Gachsaran  ,30.3376,50.828
29526,Tehran Mehrabad International Airport,35.6889,51.3147,Esfahan,32.7508,51.8628
29527,Tehran Mehrabad International Airport,35.6889,51.3147,Ilam                                    ,33.5867,46.4047
29528,Tehran Mehrabad International Airport,35.6889,51.3147,Jiroft,27.75,58.0
29529,Tehran Mehrabad International Airport,35.6889,51.3147,Kerman                                  ,30.2744,56.9511
29530,Tehran Mehrabad International Airport,35.6889,51.3147,Khorramabad            ,33.4386,48.2808
29531,Tehran Mehrabad International Airport,35.6889,51.3147,KHARK ISLAND,29.2603,50.3239
29532,Tehran Mehrabad International Airport,35.6889,51.3147,Kish Island                             ,26.5275,53.9792
29533,Tehran Mehrabad International Airport,35.6889,51.3147,Mashhad                                 ,36.2342,59.645
29534,Tehran Mehrabad International Airport,35.6889,51.3147,RAFSANJAN,30.2975,56.0508
29535,Tehran Mehrabad International Airport,35.6889,51.3147,Shahrud                                 ,36.4167,54.9667
29536,Tehran Mehrabad International Airport,35.6889,51.3147,Sari                                    ,36.6358,53.1936
29537,Tehran Mehrabad International Airport,35.6889,51.3147,Sirjan,29.5511,55.6717
29538,Tehran Mehrabad International Airport,35.6889,51.3147,Shiraz,29.5403,52.5886
29539,Tehran Mehrabad International Airport,35.6889,51.3147,TABAS,33.6678,56.8925
29540,Tehran Mehrabad International Airport,35.6889,51.3147,Birjand                                 ,32.8981,59.2661
29541,Tehran Mehrabad International Airport,35.6889,51.3147,Asaloyeh                                ,27.4811,52.6
29542,Tehran Mehrabad International Airport,35.6889,51.3147,Zahedan,29.4733,60.9033
29543,Shiraz,29.5403,52.5886,Ahwaz,31.3375,48.7603
29544,Shiraz,29.5403,52.5886,Kerman                                  ,30.2744,56.9511
29545,Shiraz,29.5403,52.5886,KHARK ISLAND,29.2603,50.3239
29546,Barcelona Apt         ,41.2971,2.0785,Craiova                                 ,44.3181,23.8885
29547,Barcelona Apt         ,41.2971,2.0785,Cluj-Napoca                             ,46.7851,23.6861
29548,Barcelona Apt         ,41.2971,2.0785,Gdansk,54.3776,18.4662
29549,Barcelona Apt         ,41.2971,2.0785,Chisinau,46.9283,28.9333
29550,Barcelona Apt         ,41.2971,2.0785,Katowice                                ,50.4743,19.08
29551,Barcelona Apt         ,41.2971,2.0785,Kutaisi,42.1768,42.4827
29552,Barcelona Apt         ,41.2971,2.0785,Bucharest Henri Coanda Apt,44.571,26.0851
29553,Barcelona Apt         ,41.2971,2.0785,Skopje,41.9616,21.6214
29554,Barcelona Apt         ,41.2971,2.0785,Sofia,42.695,23.4083
29555,Barcelona Apt         ,41.2971,2.0785,Timisoara,45.8098,21.3379
29556,Barcelona Apt         ,41.2971,2.0785,Warsaw,52.1658,20.9671
29557,Belgrade,44.8194,20.3125,Basel,47.59,7.5292
29558,Belgrade,44.8194,20.3125,Karlsruhe/Baden-Baden Baden Airpark,48.7794,8.0805
29559,Belgrade,44.8194,20.3125,Hannover,52.4602,9.6835
29560,Belgrade,44.8194,20.3125,Larnaca                                 ,34.8789,33.6303
29561,Belgrade,44.8194,20.3125,Malta                                   ,35.8575,14.4775
29562,Billund,55.7403,9.1518,Cluj-Napoca                             ,46.7851,23.6861
29563,Billund,55.7403,9.1518,Gdansk,54.3776,18.4662
29564,Billund,55.7403,9.1518,Bucharest Henri Coanda Apt,44.571,26.0851
29565,Billund,55.7403,9.1518,Tuzla,44.4587,18.7248
29566,Billund,55.7403,9.1518,Warsaw,52.1658,20.9671
29567,Basel,47.59,7.5292,Sibiu,45.7867,24.0917
29568,Basel,47.59,7.5292,Osijek,45.4627,18.8102
29569,Budapest                                ,47.4393,19.2618,Agadir,30.325,-9.4131
29570,Budapest                                ,47.4393,19.2618,Malaga                                  ,36.675,-4.4992
29571,Budapest                                ,47.4393,19.2618,Alicante,38.2822,-0.5582
29572,Budapest                                ,47.4393,19.2618,Athens                                  ,37.9367,23.9445
29573,Budapest                                ,47.4393,19.2618,Barcelona Apt         ,41.2971,2.0785
29574,Budapest                                ,47.4393,19.2618,Bergen                                  ,60.2936,5.2181
29575,Budapest                                ,47.4393,19.2618,Birmingham Airport,52.4539,-1.748
29576,Budapest                                ,47.4393,19.2618,Bologna                                 ,44.5306,11.2969
29577,Budapest                                ,47.4393,19.2618,Bordeaux Merignac Apt,44.8286,-0.7153
29578,Budapest                                ,47.4393,19.2618,Bari,41.1392,16.7658
29579,Budapest                                ,47.4393,19.2618,Basel,47.59,7.5292
29580,Budapest                                ,47.4393,19.2618,Brussels S. Charleroi Airport,50.46,4.4528
29581,Budapest                                ,47.4393,19.2618,Catania,37.4664,15.0642
29582,Budapest                                ,47.4393,19.2618,Dortmund                                ,51.5183,7.6122
29583,Budapest                                ,47.4393,19.2618,Dubai Al Maktoum Intl                   ,24.8861,55.1722
29584,Budapest                                ,47.4393,19.2618,Eindhoven Airport,51.45,5.3744
29585,Budapest                                ,47.4393,19.2618,Rome Fiumicino Apt,41.8003,12.2389
29586,Budapest                                ,47.4393,19.2618,Frankfurt International Apt             ,50.0333,8.5705
29587,Budapest                                ,47.4393,19.2618,Fuerteventura                           ,28.4527,-13.8638
29588,Budapest                                ,47.4393,19.2618,Glasgow International Airport           ,55.8719,-4.4331
29589,Budapest                                ,47.4393,19.2618,Goteborg Landvetter Apt                 ,57.66,12.2911
29590,Budapest                                ,47.4393,19.2618,Baku Heydar Aliyev International Apt,40.4675,50.0467
29591,Budapest                                ,47.4393,19.2618,Hannover,52.4602,9.6835
29592,Budapest                                ,47.4393,19.2618,Kiev Zhuliany Intl Apt,50.4017,30.4517
29593,Budapest                                ,47.4393,19.2618,Reykjavik Keflavik International Apt,63.985,-22.6056
29594,Budapest                                ,47.4393,19.2618,Kutaisi,42.1768,42.4827
29595,Budapest                                ,47.4393,19.2618,St Petersburg Pulkovo Apt               ,59.8,30.265
29596,Budapest                                ,47.4393,19.2618,Lisbon                                  ,38.7742,-9.1342
29597,Budapest                                ,47.4393,19.2618,Larnaca                                 ,34.8789,33.6303
29598,Budapest                                ,47.4393,19.2618,Liverpool                               ,53.3336,-2.8497
29599,Budapest                                ,47.4393,19.2618,London Luton Apt                        ,51.8747,-0.3683
29600,Budapest                                ,47.4393,19.2618,Madrid Barajas Apt,40.4722,-3.5609
29601,Budapest                                ,47.4393,19.2618,Malta                                   ,35.8575,14.4775
29602,Budapest                                ,47.4393,19.2618,Malmo Airport,55.5483,13.3533
29603,Budapest                                ,47.4393,19.2618,Milan Malpensa Apt,45.63,8.7231
29604,Budapest                                ,47.4393,19.2618,Naples Capodichino Apt,40.8844,14.2908
29605,Budapest                                ,47.4393,19.2618,Nice,43.6653,7.215
29606,Budapest                                ,47.4393,19.2618,Stockholm Skavsta Airport   ,58.7886,16.9036
29607,Budapest                                ,47.4393,19.2618,Porto,41.2356,-8.6781
29608,Budapest                                ,47.4393,19.2618,Bucharest Henri Coanda Apt,44.571,26.0851
29609,Budapest                                ,47.4393,19.2618,Pristina,42.5728,21.0358
29610,Budapest                                ,47.4393,19.2618,Sarajevo,43.8246,18.3315
29611,Budapest                                ,47.4393,19.2618,Thessaloniki,40.5194,22.9736
29612,Budapest                                ,47.4393,19.2618,Skopje,41.9616,21.6214
29613,Budapest                                ,47.4393,19.2618,Sofia,42.695,23.4083
